# Calculate animal product mass balances by GCAM region, commodity and year
# Adjusts global and regional net exports to remove net negative other uses
GCAM_region_ID,GCAM_commodity,year,Prod_Mt,NetExp_Mt,Supply_Mt,Food_Mt,OtherUses_Mt
2,Dairy,2000,10.8562678,-0.322137,11.1784048,10.7063782,0.4720266
2,Dairy,2001,11.676625,-0.3282013,12.0048263,11.488948,0.5158783
2,Dairy,2002,12.3519758,-0.3355068,12.6874826,12.1450518,0.5424308
2,Dairy,2003,12.9672514,-0.3535979,13.3208493,12.7533522,0.5674971
2,Dairy,2004,13.5685342,-0.377683,13.9462172,13.3089602,0.637257
2,Dairy,2005,14.1111034,-0.393696,14.5047994,13.7506058,0.7541936
2,Dairy,2006,14.4800036,-0.4181044,14.898108,14.0516024,0.8465056
2,Dairy,2007,14.858414,-0.459239,15.317653,14.3810098,0.9366432
2,Dairy,2008,15.9463468,-0.4815172,16.427864,15.3477346,1.0801294
2,Dairy,2009,16.7627318,-0.4931219,17.2558537,16.0772924,1.1785613
2,Dairy,2010,17.5120524,-0.5102088,18.0222612,16.791778,1.2304832
2,Dairy,2011,18.3208216,-0.5028952,18.8237168,17.5176874,1.3060294
2,Dairy,2012,19.0749402,-0.4770709,19.5520111,18.172792,1.3792191
2,Dairy,2013,19.1061404,-0.4573798,19.5635202,18.166392,1.3971282
2,Dairy,2014,19.2550905,-0.4415197,19.6966102,18.286442,1.4101682
2,Dairy,2015,19.3123407,-0.4079704,19.7203111,18.304192,1.4161191
2,OtherMeat_Fish,1971,0.7102558,-0.0300702,0.740326,0.7077388,0.0325872
2,OtherMeat_Fish,1972,0.7266314,-0.0310324,0.7576638,0.7247962,0.0328676
2,OtherMeat_Fish,1973,0.7428382,-0.0342297,0.7770679,0.7446164,0.0324515
2,OtherMeat_Fish,1974,0.7558854,-0.0336942,0.7895796,0.7620056,0.027574
2,OtherMeat_Fish,1975,0.7802564,-0.0357369,0.8159933,0.7895786,0.0264147
2,OtherMeat_Fish,1976,0.8089198,-0.04349,0.8524098,0.8194016,0.0330082
2,OtherMeat_Fish,1977,0.8250846,-0.044985,0.8700696,0.8373364,0.0327332
2,OtherMeat_Fish,1978,0.837427,-0.049471,0.886898,0.8496974,0.0372006
2,OtherMeat_Fish,1979,0.8533384,-0.0532289,0.9065673,0.868181,0.0383863
2,OtherMeat_Fish,1980,0.8605972,-0.0574882,0.9180854,0.8784418,0.0396436
2,OtherMeat_Fish,1981,0.8669202,-0.0545076,0.9214278,0.8862566,0.0351712
2,OtherMeat_Fish,1982,0.8913086,-0.0560658,0.9473744,0.909442,0.0379324
2,OtherMeat_Fish,1983,0.9119852,-0.0508959,0.9628811,0.9272668,0.0356143
2,OtherMeat_Fish,1984,0.9467324,-0.0518851,0.9986175,0.9600836,0.0385339
2,OtherMeat_Fish,1985,0.9757382,-0.0439063,1.0196445,0.9806068,0.0390377
2,OtherMeat_Fish,1986,1.0079392,-0.0432044,1.0511436,1.0066444,0.0444992
2,OtherMeat_Fish,1987,1.0357758,-0.0414573,1.0772331,1.0305976,0.0466355
2,OtherMeat_Fish,1988,1.0922218,-0.0381347,1.1303565,1.0821404,0.0482161
2,OtherMeat_Fish,1989,1.1305414,-0.0212021,1.1517435,1.1080806,0.0436629
2,OtherMeat_Fish,1990,1.1744464,-0.0151589,1.1896053,1.1493048,0.0403005
2,OtherMeat_Fish,1991,1.1874898,-3.165e-4,1.1878063,1.1547136,0.0330927
2,OtherMeat_Fish,1992,1.2027902,0.0196217,1.1831685,1.1597456,0.0234229
2,OtherMeat_Fish,1993,1.1943712,0.0347116,1.1596596,1.1403168,0.0193428
2,OtherMeat_Fish,1994,1.1831582,0.0459259,1.1372323,1.1185698,0.0186625
2,OtherMeat_Fish,1995,1.1731256,0.0427845,1.1303411,1.104437,0.0259041
2,OtherMeat_Fish,1996,1.1908644,0.0302233,1.1606411,1.1250494,0.0355917
2,OtherMeat_Fish,1997,1.2143732,0.0039011,1.2104721,1.1514024,0.0590697
2,OtherMeat_Fish,1998,1.2386756,-0.0274744,1.26615,1.189729,0.076421
2,OtherMeat_Fish,1999,1.265584,-0.0484943,1.3140783,1.2191914,0.0948869
2,OtherMeat_Fish,2000,1.2902788,-0.0468276,1.3371064,1.2291396,0.1079668
2,OtherMeat_Fish,2001,1.3143866,-0.0329717,1.3473583,1.2466074,0.1007509
2,OtherMeat_Fish,2002,1.3580662,-2.485e-4,1.3583147,1.27635,0.0819647
2,OtherMeat_Fish,2003,1.4267808,0.0391975,1.3875833,1.3244438,0.0631395
2,OtherMeat_Fish,2004,1.503514,0.0529492,1.4505648,1.4021376,0.0484272
2,OtherMeat_Fish,2005,1.6065318,0.0698684,1.5366634,1.5155322,0.0211312
2,OtherMeat_Fish,2006,1.7047188,0.0798498,1.624869,1.6124098,0.0124592
2,OtherMeat_Fish,2007,1.7742116000000001,0.0784865,1.6957251,1.690961,0.0047641
2,OtherMeat_Fish,2008,1.8541186,0.0724108,1.7817078,1.749746,0.0319618
2,OtherMeat_Fish,2009,1.9461714,0.0554577,1.8907137,1.8145114,0.0762023
2,OtherMeat_Fish,2010,2.0000636,0.040666,1.9593976,1.8373664,0.1220312
2,OtherMeat_Fish,2011,2.0568318,0.0221057,2.0347261,1.8654114,0.1693147
2,OtherMeat_Fish,2012,2.1085468,0.0046013,2.1039455,1.88796,0.2159855
2,OtherMeat_Fish,2013,2.1235506,-0.0099663,2.1335169,1.90256,0.2309569
2,OtherMeat_Fish,2014,2.1208525,-0.0038333,2.1246858,1.89891,0.2257758
2,OtherMeat_Fish,2015,2.1253557,-0.0090808,2.1344364,1.90516,0.2292764
2,Pork,1971,0.0321986,5.102e-4,0.0316884,0.0316272,6.12e-5
2,Pork,1972,0.0331878,3.109e-4,0.0328769,0.0327964,8.05e-5
2,Pork,1973,0.0346902,4.06e-5,0.0346496,0.034593,5.66e-5
2,Pork,1974,0.0347192,-6.6e-5,0.0347852,0.0347648,2.04e-5
2,Pork,1975,0.0343496,-1.253e-4,0.0344749,0.0344528,2.21e-5
2,Pork,1976,0.0355186,-1.821e-4,0.0357007,0.035674,2.67e-5
2,Pork,1977,0.037369,-2.24e-4,0.037593,0.0375738,1.92e-5
2,Pork,1978,0.0401082,-1.99e-4,0.0403072,0.0402884,1.88e-5
2,Pork,1979,0.044416,-3.05e-4,0.044721,0.0446926,2.84e-5
2,Pork,1980,0.0475866,-3.503e-4,0.0479369,0.047923,1.39e-5
2,Pork,1981,0.0506618,-3.152e-4,0.050977,0.0509636,1.34e-5
2,Pork,1982,0.0551354,-2.784e-4,0.0554138,0.0554076,6.2e-6
2,Pork,1983,0.0578,-3.569e-4,0.0581569,0.058154,2.9e-6
2,Pork,1984,0.0602452,-3.45e-4,0.0605902,0.0605902,0
2,Pork,1985,0.0668036,-4.274e-4,0.067231,0.0672194,1.16e-5
2,Pork,1986,0.073781,-5.063e-4,0.0742873,0.0742778,9.5e-6
2,Pork,1987,0.082279,-6.172e-4,0.0828962,0.0828884,7.8e-6
2,Pork,1988,0.0953878,-7.555e-4,0.0961433,0.0961354,7.9e-6
2,Pork,1989,0.1081474,-0.0010018,0.1091492,0.1091396,9.6e-6
2,Pork,1990,0.1181992,-0.001083,0.1192822,0.1192762,6e-6
2,Pork,1991,0.1280064,-0.0011488,0.1291552,0.1291408,1.44e-5
2,Pork,1992,0.1349408,-0.0013219,0.1362627,0.136236,2.67e-5
2,Pork,1993,0.1390602,-0.0013081,0.1403683,0.13933,0.0010383
2,Pork,1994,0.143761,-0.0011443,0.1449053,0.1438508,0.0010545
2,Pork,1995,0.1485396,-0.001112,0.1496516,0.1485834,0.0010682
2,Pork,1996,0.1492264,-0.0011787,0.1504051,0.1493364,0.0010687
2,Pork,1997,0.1479368,-0.0011802,0.149117,0.1480666,0.0010504
2,Pork,1998,0.1421594,-0.0013286,0.143488,0.143458,3e-5
2,Pork,1999,0.1362024,-0.0014593,0.1376617,0.1376538,7.9e-6
2,Pork,2000,0.1300622,-0.0017292,0.1317914,0.1317914,0
2,Pork,2001,0.1292196,-0.0018938,0.1311134,0.1311134,0
2,Pork,2002,0.1326002,-0.0019738,0.134574,0.134574,0
2,Pork,2003,0.1439456,-0.0022808,0.1462264,0.1442144,0.002012
2,Pork,2004,0.1570492,-0.0024131,0.1594623,0.1583936,0.0010687
2,Pork,2005,0.1704382,-0.0033356,0.1737738,0.1737738,0
2,Pork,2006,0.1820544,-0.0033774,0.1854318,0.1854318,0
2,Pork,2007,0.1928106,-0.0032782,0.1960888,0.1960888,0
2,Pork,2008,0.1987362,-0.0050396,0.2037758,0.2037758,0
2,Pork,2009,0.2023928,-0.00448,0.2068728,0.2068728,-0
2,Pork,2010,0.206154,-0.0028298,0.2089838,0.2089838,0
2,Pork,2011,0.2114478,-0.0029348,0.2143826,0.2143826,0
2,Pork,2012,0.214976,-0.003218,0.218194,0.218194,0
2,Pork,2013,0.218376,-0.003418,0.221794,0.221794,0
2,Pork,2014,0.220726,-0.003268,0.223994,0.223994,0
2,Pork,2015,0.222976,-0.003018,0.225994,0.225994,0
2,Poultry,1971,0.2608334,5.996e-4,0.2602338,0.2408914,0.0193424
2,Poultry,1972,0.2673066,6.659e-4,0.2666407,0.2468084,0.0198323
2,Poultry,1973,0.2748752,7.064e-4,0.2741688,0.2536426,0.0205262
2,Poultry,1974,0.2826522,7.418e-4,0.2819104,0.2605146,0.0213958
2,Poultry,1975,0.2930826,7.396e-4,0.292343,0.2701408,0.0222022
2,Poultry,1976,0.3049736,5.924e-4,0.3043812,0.2813268,0.0230544
2,Poultry,1977,0.3178448,2.985e-4,0.3175463,0.2936044,0.0239419
2,Poultry,1978,0.3268996,4.79e-5,0.3268517,0.3023352,0.0245165
2,Poultry,1979,0.3345798,-1.942e-4,0.334774,0.3099496,0.0248244
2,Poultry,1980,0.3408692,-4.866e-4,0.3413558,0.3159836,0.0253722
2,Poultry,1981,0.3484842,-5.409e-4,0.3490251,0.3227426,0.0262825
2,Poultry,1982,0.350624,-5.583e-4,0.3511823,0.3245802,0.0266021
2,Poultry,1983,0.36133,-5.964e-4,0.3619264,0.3343048,0.0276216
2,Poultry,1984,0.3742638,-6.279e-4,0.3748917,0.3461008,0.0287909
2,Poultry,1985,0.3830238,-6.648e-4,0.3836886,0.3541366,0.029552
2,Poultry,1986,0.389909,-0.0010383,0.3909473,0.360977,0.0299703
2,Poultry,1987,0.4014546,-0.0013352,0.4027898,0.3719246,0.0308652
2,Poultry,1988,0.4037144,-0.0019447,0.4056591,0.3745414,0.0311177
2,Poultry,1989,0.4037408,-0.002378,0.4061188,0.3748594,0.0312594
2,Poultry,1990,0.4083878,-0.0027196,0.4111074,0.379268,0.0318394
2,Poultry,1991,0.393934,-0.0026848,0.3966188,0.3655354,0.0310834
2,Poultry,1992,0.3807782,-0.0025782,0.3833564,0.352954,0.0304024
2,Poultry,1993,0.3732258,-0.0022007,0.3754265,0.3453616,0.0300649
2,Poultry,1994,0.3666252,-0.0020375,0.3686627,0.3388074,0.0298553
2,Poultry,1995,0.3587548,-0.0020494,0.3608042,0.3311446,0.0296596
2,Poultry,1996,0.3686612,-0.0022446,0.3709058,0.3402398,0.030666
2,Poultry,1997,0.3785332,-0.0023009,0.3808341,0.3492914,0.0315427
2,Poultry,1998,0.3879246,-0.0024374,0.390362,0.358069,0.032293
2,Poultry,1999,0.402821,-0.0025761,0.4053971,0.372142,0.0332551
2,Poultry,2000,0.419197,-0.0028995,0.4220965,0.3880374,0.0340591
2,Poultry,2001,0.4371108,-0.0038086,0.4409194,0.4057308,0.0351886
2,Poultry,2002,0.4529384,-0.0050284,0.4579668,0.4219734,0.0359934
2,Poultry,2003,0.4626866,-0.0066531,0.4693397,0.4327424,0.0365973
2,Poultry,2004,0.4649192,-0.0088424,0.4737616,0.4367422,0.0370194
2,Poultry,2005,0.4694128,-0.0108869,0.4802997,0.4425448,0.0377549
2,Poultry,2006,0.4750738,-0.0124032,0.487477,0.4489976,0.0384794
2,Poultry,2007,0.4831078,-0.0136628,0.4967706,0.45715,0.0396206
2,Poultry,2008,0.506677,-0.0137596,0.5204366,0.4797882,0.0406484
2,Poultry,2009,0.5311672,-0.0136777,0.5448449,0.5021846,0.0426603
2,Poultry,2010,0.55387,-0.0152498,0.5691198,0.5243904,0.0447294
2,Poultry,2011,0.571778,-0.0148665,0.5866445,0.5408078,0.0458367
2,Poultry,2012,0.586646,-0.0145909,0.6012369,0.554517,0.0467199
2,Poultry,2013,0.589046,-0.0149583,0.6040043,0.556317,0.0476873
2,Poultry,2014,0.590796,-0.0154081,0.6062041,0.558567,0.0476371
2,Poultry,2015,0.589046,-0.0131588,0.6022048,0.555317,0.0468878
2,SheepGoat,1971,0.2728092,-3.852e-4,0.2731944,0.2731654,2.9e-5
2,SheepGoat,1972,0.2713454,-1.268e-4,0.2714722,0.2714048,6.74e-5
2,SheepGoat,1973,0.2742052,-2.653e-4,0.2744705,0.2744096,6.09e-5
2,SheepGoat,1974,0.2800774,-4.431e-4,0.2805205,0.2804326,8.79e-5
2,SheepGoat,1975,0.288069,-7.47e-4,0.288816,0.2887128,1.032e-4
2,SheepGoat,1976,0.2975432,-0.0013475,0.2988907,0.298839,5.17e-5
2,SheepGoat,1977,0.3118046,-0.0017205,0.3135251,0.3134968,2.83e-5
2,SheepGoat,1978,0.3227728,-0.001674,0.3244468,0.3244178,2.9e-5
2,SheepGoat,1979,0.330763,-0.0015834,0.3323464,0.3323104,3.6e-5
2,SheepGoat,1980,0.3324854,-0.0013845,0.3338699,0.3338522,1.77e-5
2,SheepGoat,1981,0.3308568,-0.0013628,0.3322196,0.3321938,2.58e-5
2,SheepGoat,1982,0.3301654,-0.0012279,0.3313933,0.3313382,5.51e-5
2,SheepGoat,1983,0.3310948,-0.0013943,0.3324891,0.3324262,6.29e-5
2,SheepGoat,1984,0.327022,-0.0016666,0.3286886,0.328647,4.16e-5
2,SheepGoat,1985,0.3270614,-0.0023487,0.3294101,0.3293484,6.17e-5
2,SheepGoat,1986,0.3314296,-0.0026481,0.3340777,0.3340274,5.03e-5
2,SheepGoat,1987,0.3338034,-0.0031317,0.3369351,0.3369226,1.25e-5
2,SheepGoat,1988,0.3355542,-0.0034259,0.3389801,0.3389694,1.07e-5
2,SheepGoat,1989,0.347495,-0.0039371,0.3514321,0.351424,8.1e-6
2,SheepGoat,1990,0.3658634,-0.003883,0.3697464,0.3697316,1.48e-5
2,SheepGoat,1991,0.3699198,-0.0031718,0.3730916,0.372999,9.26e-5
2,SheepGoat,1992,0.3777548,-0.0029751,0.3807299,0.3805634,1.665e-4
2,SheepGoat,1993,0.3899478,-0.0021843,0.3921321,0.391858,2.741e-4
2,SheepGoat,1994,0.397749,2.9e-6,0.3977461,0.3972506,4.955e-4
2,SheepGoat,1995,0.4022922,0.0016188,0.4006734,0.4001186,5.548e-4
2,SheepGoat,1996,0.4187152,0.002681,0.4160342,0.415554,4.802e-4
2,SheepGoat,1997,0.4303796,0.0034882,0.4268914,0.4263966,4.948e-4
2,SheepGoat,1998,0.4357558,0.0036775,0.4320783,0.4315834,4.949e-4
2,SheepGoat,1999,0.4461276,0.0021691,0.4439585,0.4434846,4.739e-4
2,SheepGoat,2000,0.4574196,0.0023077,0.4551119,0.454698,4.139e-4
2,SheepGoat,2001,0.4722186,0.0025344,0.4696842,0.469254,4.302e-4
2,SheepGoat,2002,0.491754,0.002796,0.488958,0.48853,4.28e-4
2,SheepGoat,2003,0.5243956,0.0039406,0.520455,0.5200906,3.644e-4
2,SheepGoat,2004,0.5549122,0.0046588,0.5502534,0.549829,4.244e-4
2,SheepGoat,2005,0.585488,0.0040675,0.5814205,0.580959,4.615e-4
2,SheepGoat,2006,0.613624,0.0034675,0.6101565,0.609736,4.205e-4
2,SheepGoat,2007,0.638859,0.003134,0.635725,0.635201,5.24e-4
2,SheepGoat,2008,0.6812292,0.0066922,0.674537,0.6511392,0.0233978
2,SheepGoat,2009,0.7212398,0.0196118,0.701628,0.6618922,0.0397358
2,SheepGoat,2010,0.7576304,0.0369952,0.7206352,0.6689102,0.051725
2,SheepGoat,2011,0.7932746,0.0580169,0.7352577,0.6756012,0.0596565
2,SheepGoat,2012,0.8264722,0.08364,0.7428322,0.679669,0.0631632
2,SheepGoat,2013,0.8296724,0.0818163,0.7478561,0.681069,0.0667871
2,SheepGoat,2014,0.8312225,0.0799339,0.7512886,0.682819,0.0684696
2,SheepGoat,2015,0.8334727,0.0790822,0.7543905,0.685069,0.0693215
3,Beef,1971,0.3737022,-0.0101745,0.3838767,0.3838664,1.03e-5
3,Beef,1972,0.3811626,-0.0119332,0.3930958,0.3930852,1.06e-5
3,Beef,1973,0.389527,-0.0168841,0.4064111,0.406408,3.1e-6
3,Beef,1974,0.3949168,-0.0282708,0.4231876,0.4224606,7.27e-4
3,Beef,1975,0.4055132,-0.0393938,0.444907,0.444148,7.59e-4
3,Beef,1976,0.4172864,-0.0516125,0.4688989,0.4669296,0.0019692999999999998
3,Beef,1977,0.4258712,-0.0614204,0.4872916,0.4853336,0.001958
3,Beef,1978,0.4397284,-0.0765196,0.516248,0.5130506,0.0031974
3,Beef,1979,0.4595354,-0.0951779,0.5547133,0.5475686,0.0071447
3,Beef,1980,0.4710874,-0.1136225,0.5847099,0.58,0.0047099
3,Beef,1981,0.4807674,-0.1435766,0.624344,0.6227732,0.0015708
3,Beef,1982,0.48749,-0.1762262,0.6637162,0.6544434,0.0092728
3,Beef,1983,0.48309,-0.1970797,0.6801697,0.6710164,0.0091533
3,Beef,1984,0.480248,-0.2126172,0.6928652,0.6846076,0.0082576
3,Beef,1985,0.4871224,-0.2197847,0.7069071,0.696988,0.0099191
3,Beef,1986,0.5017794,-0.2104097,0.7121891,0.6975058,0.0146833
3,Beef,1987,0.5258084,-0.1946616,0.72047,0.7155026,0.0049674
3,Beef,1988,0.5568864,-0.18465,0.7415364,0.7411528,3.836e-4
3,Beef,1989,0.5899284,-0.171956,0.7618844,0.7618844,0
3,Beef,1990,0.614614,-0.163634,0.778248,0.778248,0
3,Beef,1991,0.637297,-0.1610498,0.7983468,0.7983468,0
3,Beef,1992,0.6534636,-0.1769348,0.8303984,0.8303984,0
3,Beef,1993,0.670897,-0.1897586,0.8606556,0.8606556,0
3,Beef,1994,0.6852136,-0.1904546,0.8756682,0.8756682,0
3,Beef,1995,0.7185414,-0.1861042,0.9046456,0.9046456,0
3,Beef,1996,0.7497322,-0.1894648,0.939197,0.939197,0
3,Beef,1997,0.780961,-0.183548,0.964509,0.964509,0
3,Beef,1998,0.8200884,-0.17935,0.9994384,0.9994384,0
3,Beef,1999,0.8261796,-0.169708,0.9958876,0.9958876,0
3,Beef,2000,0.8245758,-0.1737966,0.9983724,0.9983724,0
3,Beef,2001,0.8269518,-0.174399,1.0013508,1.0013508,0
3,Beef,2002,0.8435442,-0.1819238,1.025468,1.025468,0
3,Beef,2003,0.8520154,-0.201207,1.0532224,1.0532224,0
3,Beef,2004,0.8951836,-0.2558326,1.1510162,1.1510162,0
3,Beef,2005,0.9476836,-0.3107634,1.258447,1.258447,0
3,Beef,2006,1.0124772,-0.3186556,1.3311328,1.3311328,-0
3,Beef,2007,1.0760494,-0.317754,1.3938034,1.3938034,0
3,Beef,2008,1.1385114,-0.3088418,1.4473532,1.4473532,0
3,Beef,2009,1.1929334,-0.291003,1.4839364,1.4838968,3.96e-5
3,Beef,2010,1.2286254,-0.2729275,1.5015529,1.5013562,1.967e-4
3,Beef,2011,1.250297,-0.3021222,1.5524192,1.552003,4.162e-4
3,Beef,2012,1.25966,-0.3249027,1.5845627,1.583914,6.487e-4
3,Beef,2013,1.26846,-0.3408602,1.6093202,1.608514,8.062e-4
3,Beef,2014,1.27561,-0.3518404,1.6274504,1.626714,7.364e-4
3,Beef,2015,1.28286,-0.3557821,1.6386421,1.637714,9.281e-4
3,Dairy,1971,2.9903448,-0.552153,3.5424978,2.891761,0.6507368
3,Dairy,1972,3.072459,-0.609556,3.682015,3.0009032,0.6811118
3,Dairy,1973,3.1715970000000002,-0.6830423,3.8546393,3.151074,0.7035653
3,Dairy,1974,3.2778328,-0.8003859,4.0782187,3.3365526,0.7416661
3,Dairy,1975,3.390578,-0.9776883,4.3682663,3.6022832,0.7659831
3,Dairy,1976,3.5117748,-1.1246806,4.6364554,3.8720434,0.764412
3,Dairy,1977,3.6325552,-1.2772993,4.9098545,4.1119576,0.7978969
3,Dairy,1978,3.7451264,-1.4614448,5.2065712,4.3651422,0.841429
3,Dairy,1979,3.8566228,-1.6981742,5.554797,4.638273,0.916524
3,Dairy,1980,3.9559376,-1.7944258,5.7503634,4.8389428,0.9114206
3,Dairy,1981,4.0516302,-2.0252378,6.076868,5.0977326,0.9791354
3,Dairy,1982,4.119362,-2.2485835,6.3679455,5.3818256,0.9861199
3,Dairy,1983,4.1965836,-2.460135,6.6567186,5.662425,0.9942936
3,Dairy,1984,4.256486,-2.4798728,6.7363588,5.8318954,0.9044634
3,Dairy,1985,4.3360912,-2.6442165,6.9803077,6.0377022,0.9426055
3,Dairy,1986,4.422105,-2.6961685,7.1182735,6.2104538,0.9078197
3,Dairy,1987,4.5443466,-2.7524704,7.296817,6.399375,0.897442
3,Dairy,1988,4.6594136,-2.6843399,7.3437535,6.528851,0.8149025
3,Dairy,1989,4.7818206,-2.744983,7.5268036,6.6925818,0.8342218
3,Dairy,1990,4.9262034,-2.7683515,7.6945549,6.8582536,0.8363013
3,Dairy,1991,5.0611266,-2.8955981,7.9567247,7.091741,0.8649837
3,Dairy,1992,5.1874652,-2.8848807,8.0723459,7.23148,0.8408659
3,Dairy,1993,5.3408102,-2.9452138,8.286024,7.3765488,0.9094752
3,Dairy,1994,5.5661964,-2.7992792,8.3654756,7.4360724,0.9294032
3,Dairy,1995,5.8731556,-2.6969186,8.5700742,7.6005554,0.9695188
3,Dairy,1996,6.2030464,-2.5297373,8.7327837,7.7337274,0.9990563
3,Dairy,1997,6.6120512,-2.4471872,9.0592384,7.949142,1.1100964
3,Dairy,1998,7.0378464,-2.3826519,9.4204983,8.2413368,1.1791615
3,Dairy,1999,7.434959,-2.5798501,10.0148091,8.7556678,1.2591413
3,Dairy,2000,7.7363724,-2.7108615,10.4472339,9.1718626,1.2753713
3,Dairy,2001,8.225475,-2.7715562,10.9970312,9.6271612,1.36987
3,Dairy,2002,8.5089638,-2.9518629,11.4608267,9.9572886,1.5035381
3,Dairy,2003,8.7688506,-3.0775072,11.8463578,10.2523452,1.5940126
3,Dairy,2004,9.0569842,-3.1063732,12.1633574,10.4883074,1.67505
3,Dairy,2005,9.6052398,-3.101087,12.7063268,10.8811214,1.8252054
3,Dairy,2006,9.9653942,-3.2250294,13.1904236,11.2781728,1.9122508
3,Dairy,2007,10.4300064,-3.3007086,13.730715,11.8094244,1.9212906
3,Dairy,2008,10.9873756,-3.4456386,14.4330142,12.4063458,2.0266684
3,Dairy,2009,11.5504356,-3.7655529,15.3159885,13.1686398,2.1473487000000002
3,Dairy,2010,11.925718,-4.0763691,16.0020871,13.7709212,2.2311659
3,Dairy,2011,12.2178256,-4.1807049,16.3985305,14.1143524,2.2841781
3,Dairy,2012,12.510821,-4.2229859,16.7338069,14.388488,2.3453189
3,Dairy,2013,12.675221,-4.2476122,16.9228332,14.554888,2.3679452
3,Dairy,2014,12.757121,-4.1388103,16.8959313,14.518138,2.3777933
3,Dairy,2015,12.704621,-3.9957613,16.7003823,14.345888,2.3544943
3,OtherMeat_Fish,1971,0.601417,0.0742866,0.5271304,0.4344092,0.0927212
3,OtherMeat_Fish,1972,0.6243754,0.0503608,0.5740146,0.4626764,0.1113382
3,OtherMeat_Fish,1973,0.634329,0.0129697,0.6213593,0.4919146,0.1294447
3,OtherMeat_Fish,1974,0.6553948,-0.0292444,0.6846392,0.5176226,0.1670166
3,OtherMeat_Fish,1975,0.6675288,-0.0876587,0.7551875,0.5380112,0.2171763
3,OtherMeat_Fish,1976,0.6529784,-0.1860056,0.838984,0.5761198,0.2628642
3,OtherMeat_Fish,1977,0.6650024,-0.22774,0.8927424,0.6130672,0.2796752
3,OtherMeat_Fish,1978,0.703346,-0.28536,0.988706,0.6659172,0.3227888
3,OtherMeat_Fish,1979,0.749967,-0.3494132,1.0993802,0.725854,0.3735262
3,OtherMeat_Fish,1980,0.8008202,-0.4191077,1.2199279,0.7957062,0.4242217
3,OtherMeat_Fish,1981,0.8684764,-0.5178173,1.3862937,0.8602846,0.5260091
3,OtherMeat_Fish,1982,0.936195,-0.6512971,1.5874921,0.9239642,0.6635279
3,OtherMeat_Fish,1983,1.0039666,-0.6956993,1.6996659,0.9857406,0.7139253
3,OtherMeat_Fish,1984,1.0824942,-0.7070492,1.7895434,1.0395984,0.749945
3,OtherMeat_Fish,1985,1.1466876,-0.6926446,1.8393322,1.0778284,0.7615038
3,OtherMeat_Fish,1986,1.2210738,-0.6476355,1.8687093,1.1225372,0.7461721
3,OtherMeat_Fish,1987,1.2829042,-0.5487836,1.8316878,1.1638566,0.6678312
3,OtherMeat_Fish,1988,1.3415172,-0.4695388,1.811056,1.1997314,0.6113246
3,OtherMeat_Fish,1989,1.3840848,-0.3629868,1.7470716,1.2222004,0.5248712
3,OtherMeat_Fish,1990,1.4340046,-0.2924167,1.7264213,1.2701032,0.4563181
3,OtherMeat_Fish,1991,1.4708324,-0.2189899,1.6898223,1.290156,0.3996663
3,OtherMeat_Fish,1992,1.551659,-0.179784,1.731443,1.3329208,0.3985222
3,OtherMeat_Fish,1993,1.6445756,-0.1487989,1.7933745,1.3598888,0.4334857
3,OtherMeat_Fish,1994,1.6837144,-0.1815343,1.8652487,1.4007796,0.4644691
3,OtherMeat_Fish,1995,1.763819,-0.1892807,1.9530997,1.428929,0.5241707
3,OtherMeat_Fish,1996,1.828684,-0.2070604,2.0357444,1.4986766,0.5370678
3,OtherMeat_Fish,1997,1.8885068,-0.2220989,2.1106057,1.5787658,0.5318399
3,OtherMeat_Fish,1998,1.9777778,-0.2578948,2.2356726,1.6922944,0.5433782
3,OtherMeat_Fish,1999,2.1607408,-0.2391194,2.3998602,1.8075534,0.5923068
3,OtherMeat_Fish,2000,2.2830952,-0.2070556,2.4901508,1.9167892,0.5733616
3,OtherMeat_Fish,2001,2.4120524,-0.1544665,2.5665189,2.0254256,0.5410933
3,OtherMeat_Fish,2002,2.5052584,-0.1152591,2.6205175,2.0999332,0.5205843
3,OtherMeat_Fish,2003,2.5680126,-0.0529645,2.6209771,2.1730112,0.4479659
3,OtherMeat_Fish,2004,2.567078,-0.0241765,2.5912545,2.2744502,0.3168043
3,OtherMeat_Fish,2005,2.5965674,-0.0347179,2.6312853,2.3784688,0.2528165
3,OtherMeat_Fish,2006,2.619046,-0.0476237,2.6666697,2.4521704,0.2144993
3,OtherMeat_Fish,2007,2.6434524,-0.0116049,2.6550573,2.513305,0.1417523
3,OtherMeat_Fish,2008,2.7519972,-0.020968,2.7729652,2.6652172,0.107748
3,OtherMeat_Fish,2009,2.8478252,-0.0409588,2.888784,2.7743514,0.1144326
3,OtherMeat_Fish,2010,2.9809054,-0.0256088,3.0065142,2.9262838,0.0802304
3,OtherMeat_Fish,2011,3.1493664,-0.0123626,3.161729,3.1063924,0.0553366
3,OtherMeat_Fish,2012,3.31651,-0.0227149,3.3392249,3.294814,0.0444109
3,OtherMeat_Fish,2013,3.376511,-0.0174238,3.3939348,3.366414,0.0275208
3,OtherMeat_Fish,2014,3.4504115,-0.0049534,3.4553649,3.435664,0.0197009
3,OtherMeat_Fish,2015,3.4979123,0.0053585,3.4925539,3.469414,0.0231399
3,Pork,1971,0.003521,-2.781e-4,0.0037991,0.0036748,1.243e-4
3,Pork,1972,0.0034706,-1.025e-4,0.0035731,0.003431,1.421e-4
